OrderID,CustomerID,OrderDate,City,State,PaymentMode,OrderStatus
1278,1228,2024-04-04,Mumbai,Maharashtra,COD,Shipped
1279,708,2025-03-11,Hyderabad,Karnataka,COD,Cancelled
1280,308,2025-08-14,Jaipur,Rajasthan,Wallet,Delivered
1281,846,2024-10-17,Delhi,Tamil Nadu,Wallet,Shipped
1282,757,2025-01-13,Mumbai,Telangana,COD,Shipped
1283,769,2025-10-01,Mumbai,Kerala,UPI,Returned
1284,833,2024-04-13,Ahmedabad,Gujarat,NetBanking,Returned
1285,728,2025-11-12,Mumbai,West Bengal,Wallet,Shipped
1286,133,2024-06-26,Mumbai,Tamil Nadu,UPI,Delivered
1287,518,2025-03-26,Kochi,Karnataka,Wallet,Delivered
1288,1282,2024-11-12,Chennai,Delhi,Wallet,Returned
1289,510,2025-07-13,Kochi,Gujarat,NetBanking,Shipped
1290,1327,2025-08-13,Bengaluru,Rajasthan,COD,Shipped
1291,1379,2024-07-26,Bengaluru,Delhi,NetBanking,Cancelled
1292,1069,2024-08-11,Kolkata,Tamil Nadu,NetBanking,Cancelled
1293,43,2024-07-30,Ahmedabad,Rajasthan,Card,Cancelled
1294,883,2025-08-13,Ahmedabad,Karnataka,COD,Cancelled
1295,947,2024-05-13,Mumbai,Rajasthan,COD,Returned
1296,727,2024-07-28,Hyderabad,Tamil Nadu,UPI,Shipped
1297,470,2025-04-06,Hyderabad,Telangana,Wallet,Shipped
1298,393,2024-12-15,Mumbai,Karnataka,NetBanking,Returned
1299,843,2024-12-30,Chennai,Tamil Nadu,Wallet,Delivered
1300,1497,2024-10-07,Bengaluru,Telangana,Card,Shipped
1301,680,2024-11-27,Delhi,UP,Wallet,Delivered
1302,1410,2026-01-08,Hyderabad,Maharashtra,COD,Delivered
1303,490,2024-12-13,Ahmedabad,Gujarat,Card,Cancelled
1304,1078,2024-09-04,Chennai,West Bengal,COD,Delivered
1305,1492,2025-03-29,Ahmedabad,Delhi,UPI,Delivered
1306,1457,2024-05-25,Kolkata,UP,Wallet,Returned
1307,1115,2024-06-24,Mumbai,West Bengal,Card,Shipped
1308,188,2025-10-18,Ahmedabad,UP,Card,Shipped
1309,1319,2025-04-08,Hyderabad,Gujarat,UPI,Returned
1310,1482,2024-03-25,Bengaluru,Karnataka,Wallet,Returned
1311,798,2025-01-19,Bengaluru,UP,Wallet,Returned
1312,1476,2025-09-06,Kochi,Maharashtra,UPI,Shipped
1313,55,2024-09-19,Mumbai,West Bengal,UPI,Cancelled
1314,230,2025-04-18,Kochi,Delhi,Wallet,Delivered
1315,1410,2024-10-26,Jaipur,Telangana,NetBanking,Returned
1316,1494,2024-11-15,Chennai,West Bengal,UPI,Returned
1317,1272,2024-02-22,Ahmedabad,Rajasthan,COD,Cancelled
1318,119,2024-07-05,Bengaluru,Tamil Nadu,Wallet,Delivered
1319,1078,2024-06-24,Kolkata,Tamil Nadu,UPI,Cancelled
1320,474,2024-10-07,Jaipur,Kerala,NetBanking,Cancelled
1321,1202,2024-03-17,Delhi,Rajasthan,Card,Shipped
1322,442,2024-07-29,Kolkata,West Bengal,Wallet,Shipped
1323,492,2024-05-04,Lucknow,Tamil Nadu,COD,Cancelled
1324,158,2025-04-22,Bengaluru,Tamil Nadu,UPI,Cancelled
1325,1065,2024-07-01,Kochi,Rajasthan,UPI,Cancelled
1326,44,2025-11-25,Hyderabad,Gujarat,NetBanking,Returned
1327,892,2025-05-02,Mumbai,Kerala,UPI,Delivered
1328,874,2024-06-29,Mumbai,Maharashtra,Card,Delivered
1329,417,2025-08-04,Hyderabad,Rajasthan,NetBanking,Delivered
1330,792,2024-03-17,Delhi,UP,UPI,Cancelled
1331,205,2024-09-23,Delhi,Gujarat,COD,Cancelled
1332,107,2025-02-17,Jaipur,Kerala,Wallet,Shipped
1333,1172,2025-05-10,Bengaluru,UP,NetBanking,Returned
1334,1320,2025-09-15,Delhi,West Bengal,Card,Cancelled
1335,83,2024-12-12,Bengaluru,Gujarat,COD,Delivered
1336,917,2025-08-12,Ahmedabad,Telangana,COD,Shipped
1337,1367,2025-06-21,Kochi,Kerala,Card,Returned
1338,435,2024-04-06,Ahmedabad,Telangana,Wallet,Delivered
1339,210,2024-04-13,Hyderabad,UP,UPI,Delivered
1340,755,2025-07-22,Kolkata,West Bengal,UPI,Cancelled
1341,1176,2024-12-07,Delhi,Maharashtra,NetBanking,Cancelled
1342,340,2025-10-07,Jaipur,West Bengal,Wallet,Returned
1343,1173,2025-11-19,Jaipur,Tamil Nadu,Wallet,Returned
1344,1070,2024-05-20,Chennai,Delhi,Wallet,Cancelled
1345,787,2025-10-04,Kolkata,Gujarat,Card,Cancelled
1346,211,2025-09-19,Chennai,Maharashtra,Wallet,Cancelled
1347,1268,2025-09-24,Ahmedabad,Delhi,Card,Delivered
1348,457,2024-08-26,Chennai,Delhi,NetBanking,Returned
1349,1147,2025-09-18,Mumbai,Rajasthan,Wallet,Delivered
1350,969,2025-09-12,Delhi,Rajasthan,UPI,Returned
1351,63,2025-04-21,Lucknow,Delhi,Card,Cancelled
1352,1484,2025-09-16,Ahmedabad,Kerala,Wallet,Shipped
1353,1373,2025-01-17,Kolkata,Telangana,Card,Shipped
1354,1150,2025-12-23,Mumbai,Tamil Nadu,UPI,Cancelled
1355,1360,2025-04-11,Bengaluru,Delhi,Wallet,Returned
1356,62,2025-02-02,Kochi,Delhi,NetBanking,Cancelled
1357,1386,2025-08-29,Delhi,Rajasthan,COD,Delivered
1358,784,2025-09-04,Kolkata,Rajasthan,COD,Returned
1359,150,2025-11-25,Ahmedabad,Maharashtra,Wallet,Returned
1360,202,2025-04-30,Delhi,Gujarat,Wallet,Cancelled
1361,690,2025-09-26,Bengaluru,Tamil Nadu,Card,Cancelled
1362,1109,2025-04-02,Delhi,Gujarat,Wallet,Cancelled
1363,557,2025-07-24,Mumbai,Maharashtra,Card,Returned
1364,3,2024-10-05,Mumbai,Kerala,NetBanking,Returned
1365,129,2025-03-23,Mumbai,Karnataka,NetBanking,Shipped
1366,167,2024-05-05,Ahmedabad,West Bengal,COD,Delivered
1367,136,2024-04-08,Jaipur,Kerala,UPI,Cancelled
1368,601,2024-05-11,Kolkata,Karnataka,COD,Delivered
1369,836,2025-05-28,Delhi,Kerala,Card,Returned
1370,843,2025-12-07,Delhi,Maharashtra,COD,Shipped
1371,574,2025-12-02,Chennai,Maharashtra,NetBanking,Returned
1372,1227,2025-05-17,Chennai,Rajasthan,Card,Delivered
1373,287,2025-05-23,Jaipur,Rajasthan,Card,Shipped
1374,40,2025-02-05,Kochi,Karnataka,NetBanking,Returned
1375,98,2025-03-18,Delhi,West Bengal,Wallet,Delivered
1376,47,2024-11-14,Jaipur,Kerala,Wallet,Cancelled
1377,400,2024-04-27,Ahmedabad,Gujarat,NetBanking,Shipped
1378,272,2024-05-20,Hyderabad,Telangana,Card,Shipped
1379,822,2025-02-06,Bengaluru,UP,Wallet,Delivered
1380,22,2025-06-08,Ahmedabad,Delhi,UPI,Delivered
1381,335,2025-10-28,Mumbai,Rajasthan,UPI,Shipped
1382,488,2025-04-26,Kochi,Telangana,Card,Returned
1383,1119,2025-07-10,Kolkata,Telangana,NetBanking,Delivered
1384,447,2024-08-31,Lucknow,Karnataka,Wallet,Cancelled
1385,542,2024-12-29,Kolkata,Maharashtra,Card,Cancelled
1386,289,2024-04-07,Jaipur,Tamil Nadu,Wallet,Delivered
1387,884,2024-05-25,Chennai,Tamil Nadu,UPI,Shipped
1388,420,2025-05-26,Chennai,Karnataka,NetBanking,Returned
1389,222,2025-08-19,Delhi,UP,NetBanking,Shipped
1390,154,2024-08-28,Mumbai,Delhi,UPI,Returned
1391,1099,2025-10-14,Delhi,Karnataka,Card,Cancelled
1392,860,2025-08-03,Delhi,West Bengal,Wallet,Cancelled
1393,1498,2025-07-06,Kolkata,UP,Card,Returned
1394,1105,2024-10-13,Ahmedabad,Karnataka,Wallet,Shipped
1395,1396,2025-08-28,Hyderabad,Rajasthan,UPI,Cancelled
1396,1173,2024-10-10,Lucknow,Maharashtra,NetBanking,Returned
1397,1395,2025-04-06,Bengaluru,UP,NetBanking,Delivered
1398,1017,2025-04-06,Ahmedabad,Rajasthan,Wallet,Shipped
1399,748,2024-03-05,Mumbai,Rajasthan,Wallet,Shipped
1400,1350,2024-05-15,Delhi,Delhi,Card,Cancelled
1401,1381,2025-01-19,Delhi,Karnataka,NetBanking,Cancelled
1402,687,2024-03-05,Kochi,UP,UPI,Cancelled
1403,1167,2025-04-08,Delhi,Karnataka,Wallet,Shipped
1404,1169,2024-05-03,Delhi,Telangana,Wallet,Returned
1405,1217,2025-05-31,Mumbai,Kerala,Wallet,Cancelled
1406,881,2024-10-16,Kolkata,West Bengal,Wallet,Cancelled
1407,34,2025-08-31,Delhi,Delhi,UPI,Cancelled
1408,1240,2024-03-24,Ahmedabad,Kerala,NetBanking,Cancelled
1409,598,2025-07-22,Delhi,Tamil Nadu,Wallet,Cancelled
1410,1049,2025-11-04,Kochi,Karnataka,UPI,Cancelled
1411,926,2025-02-08,Kochi,Kerala,NetBanking,Delivered
1412,1342,2026-01-30,Lucknow,Karnataka,COD,Shipped
1413,1115,2024-10-16,Jaipur,UP,NetBanking,Returned
1414,1105,2024-09-06,Delhi,Maharashtra,Wallet,Returned
1415,780,2024-11-26,Bengaluru,West Bengal,UPI,Returned
1416,1251,2025-07-09,Kochi,UP,NetBanking,Shipped
1417,1177,2025-11-18,Jaipur,Kerala,NetBanking,Shipped
1418,656,2024-06-30,Kochi,West Bengal,Card,Returned
1419,1318,2024-03-29,Kochi,Telangana,Wallet,Delivered
1420,1318,2025-04-02,Delhi,Gujarat,COD,Delivered
1421,552,2026-01-31,Mumbai,Telangana,NetBanking,Returned
1422,680,2025-11-14,Lucknow,West Bengal,UPI,Delivered
1423,256,2026-01-08,Delhi,Tamil Nadu,Wallet,Shipped
1424,768,2025-02-03,Chennai,Tamil Nadu,Card,Returned
1425,1216,2025-06-04,Jaipur,Gujarat,Card,Cancelled
1426,603,2025-11-06,Delhi,Gujarat,Card,Cancelled
1427,456,2025-03-25,Ahmedabad,Kerala,Wallet,Delivered
1428,830,2025-02-01,Delhi,Tamil Nadu,UPI,Cancelled
1429,1092,2024-08-28,Hyderabad,UP,Card,Cancelled
1430,344,2025-03-23,Kolkata,Delhi,NetBanking,Shipped
1431,456,2026-01-30,Hyderabad,Kerala,Wallet,Cancelled
1432,458,2024-06-02,Kochi,Karnataka,Wallet,Returned
1433,750,2025-03-03,Mumbai,UP,Wallet,Cancelled
1434,1145,2025-03-20,Hyderabad,Maharashtra,Wallet,Cancelled
1435,1393,2025-07-02,Chennai,Tamil Nadu,Card,Delivered
1436,628,2024-09-04,Kolkata,Karnataka,Wallet,Delivered
1437,986,2024-06-13,Kolkata,UP,Card,Delivered
1438,1069,2024-09-09,Hyderabad,West Bengal,Card,Cancelled
1439,177,2024-03-28,Hyderabad,Gujarat,NetBanking,Cancelled
1440,667,2024-05-19,Chennai,UP,UPI,Cancelled
1441,415,2025-01-19,Bengaluru,Gujarat,Card,Cancelled
1442,440,2025-11-14,Jaipur,UP,Wallet,Delivered
1443,873,2024-10-19,Lucknow,Telangana,UPI,Delivered
1444,545,2025-11-15,Delhi,Karnataka,COD,Delivered
1445,725,2024-03-26,Delhi,UP,NetBanking,Delivered
1446,1212,2026-01-31,Kochi,UP,Wallet,Delivered
1447,270,2025-10-30,Lucknow,Maharashtra,COD,Cancelled
1448,482,2024-06-30,Kochi,Kerala,Wallet,Cancelled
1449,334,2025-04-05,Delhi,Telangana,Wallet,Returned
1450,120,2025-04-20,Hyderabad,West Bengal,Wallet,Returned
1451,1104,2025-05-24,Lucknow,Tamil Nadu,COD,Shipped
1452,1010,2024-07-09,Hyderabad,Kerala,COD,Cancelled
1453,1295,2025-08-26,Hyderabad,West Bengal,NetBanking,Cancelled
1454,1460,2025-01-08,Kolkata,Tamil Nadu,Card,Shipped
1455,1259,2024-12-26,Bengaluru,Karnataka,NetBanking,Cancelled
1456,279,2024-03-16,Mumbai,Maharashtra,UPI,Shipped
1457,763,2024-12-29,Ahmedabad,West Bengal,Card,Delivered
1458,269,2024-10-18,Bengaluru,Telangana,COD,Delivered
1459,12,2024-09-19,Hyderabad,Telangana,NetBanking,Delivered
1460,418,2025-08-06,Jaipur,Kerala,Card,Delivered
1461,622,2024-12-05,Chennai,Kerala,Wallet,Returned
1462,1202,2025-03-20,Kolkata,UP,Card,Returned
1463,455,2026-01-25,Jaipur,UP,NetBanking,Cancelled
1464,847,2025-12-08,Delhi,Maharashtra,Card,Cancelled
1465,1442,2025-07-30,Delhi,Telangana,COD,Shipped
1466,1077,2024-04-30,Ahmedabad,Delhi,Wallet,Delivered
1467,390,2024-07-04,Bengaluru,Delhi,Card,Shipped
1468,15,2025-12-10,Chennai,West Bengal,UPI,Delivered
1469,17,2025-03-11,Bengaluru,Kerala,Card,Returned
1470,1003,2024-11-13,Delhi,Gujarat,Wallet,Returned
1471,50,2025-02-06,Kochi,Delhi,NetBanking,Returned
1472,1447,2025-08-03,Bengaluru,UP,Card,Shipped
1473,984,2025-02-11,Lucknow,Telangana,COD,Cancelled
1474,1286,2025-09-16,Chennai,UP,Card,Returned
1475,1170,2024-07-26,Mumbai,Telangana,Card,Delivered
1476,1372,2025-07-26,Lucknow,Rajasthan,Wallet,Shipped
1477,804,2024-06-02,Mumbai,Kerala,Card,Returned
1478,1322,2024-06-21,Lucknow,Delhi,UPI,Returned
1479,441,2026-01-22,Ahmedabad,UP,Card,Shipped
1480,668,2024-03-19,Delhi,Delhi,Card,Shipped
1481,351,2025-04-15,Bengaluru,Rajasthan,COD,Delivered
1482,621,2025-12-05,Ahmedabad,Kerala,Wallet,Shipped
1483,342,2024-10-18,Hyderabad,Telangana,Card,Shipped
1484,1139,2025-01-11,Chennai,Tamil Nadu,NetBanking,Delivered
1485,1485,2025-07-03,Lucknow,UP,Card,Shipped
1486,594,2025-03-27,Ahmedabad,Maharashtra,Wallet,Cancelled
1487,520,2024-11-12,Kolkata,UP,Wallet,Delivered
1488,916,2024-08-21,Kolkata,West Bengal,NetBanking,Delivered
1489,1170,2024-08-28,Delhi,UP,UPI,Shipped
1490,679,2024-04-15,Ahmedabad,West Bengal,NetBanking,Returned
1491,439,2024-06-13,Lucknow,Telangana,Card,Shipped
1492,306,2024-07-01,Mumbai,Karnataka,Card,Cancelled
1493,1494,2025-03-31,Mumbai,Kerala,Card,Shipped
1494,92,2024-03-28,Chennai,Kerala,NetBanking,Returned
1495,1032,2025-08-03,Kochi,West Bengal,NetBanking,Cancelled
1496,432,2026-01-19,Hyderabad,Kerala,COD,Shipped
1497,1306,2024-10-18,Kochi,Rajasthan,UPI,Delivered
1498,36,2024-09-12,Chennai,Tamil Nadu,Card,Returned
1499,168,2025-12-10,Kolkata,West Bengal,COD,Delivered
1500,137,2025-06-04,Hyderabad,Delhi,Card,Delivered
1501,306,2024-03-13,Kolkata,Delhi,Wallet,Cancelled
1502,50,2025-12-29,Bengaluru,Tamil Nadu,Card,Returned
1503,1339,2024-11-28,Kochi,Gujarat,UPI,Shipped
1504,1181,2024-02-24,Jaipur,UP,UPI,Shipped
1505,1216,2026-01-22,Lucknow,Karnataka,Wallet,Delivered
1506,815,2024-07-16,Mumbai,Delhi,Card,Delivered
1507,323,2024-09-18,Bengaluru,UP,NetBanking,Returned
1508,286,2025-12-26,Mumbai,Karnataka,Wallet,Delivered
1509,231,2024-06-16,Jaipur,Rajasthan,UPI,Shipped
1510,86,2024-08-22,Bengaluru,West Bengal,UPI,Returned
1511,1481,2024-07-07,Hyderabad,Kerala,NetBanking,Shipped
1512,1276,2024-09-08,Ahmedabad,Maharashtra,COD,Shipped
1513,779,2025-05-05,Hyderabad,Gujarat,Wallet,Delivered
1514,367,2025-12-26,Lucknow,Tamil Nadu,Wallet,Delivered
1515,578,2024-07-21,Delhi,Karnataka,UPI,Cancelled
1516,1144,2024-03-13,Jaipur,Kerala,Card,Cancelled
1517,1181,2024-02-27,Hyderabad,Delhi,Card,Cancelled
1518,264,2025-03-09,Mumbai,West Bengal,Card,Cancelled
1519,1478,2025-02-11,Jaipur,Karnataka,UPI,Shipped
1520,1166,2026-01-01,Kolkata,Telangana,Card,Returned
1521,200,2024-03-07,Ahmedabad,UP,UPI,Shipped
1522,391,2024-11-27,Jaipur,Telangana,Wallet,Cancelled
1523,751,2025-08-24,Jaipur,Tamil Nadu,Card,Shipped
1524,532,2024-03-17,Bengaluru,Delhi,UPI,Shipped
1525,111,2025-06-26,Jaipur,Karnataka,COD,Shipped
1526,473,2025-06-23,Kochi,UP,COD,Delivered
1527,1227,2024-08-07,Kolkata,Maharashtra,NetBanking,Delivered
1528,873,2025-05-05,Kolkata,Maharashtra,NetBanking,Shipped
1529,260,2024-07-01,Chennai,Kerala,UPI,Cancelled
1530,535,2025-01-11,Delhi,Maharashtra,Card,Cancelled
1531,512,2024-03-23,Mumbai,Karnataka,UPI,Cancelled
1532,1017,2025-04-09,Kolkata,UP,COD,Returned
1533,1276,2024-12-30,Bengaluru,Telangana,NetBanking,Cancelled
1534,584,2025-03-05,Jaipur,Delhi,Card,Cancelled
1535,218,2025-06-24,Delhi,Tamil Nadu,NetBanking,Returned
1536,227,2024-02-21,Mumbai,Kerala,UPI,Delivered
1537,252,2025-07-29,Mumbai,Gujarat,UPI,Returned
1538,471,2025-09-08,Bengaluru,UP,NetBanking,Cancelled
1539,1002,2024-05-21,Delhi,Rajasthan,Wallet,Delivered
1540,27,2025-08-29,Kochi,Karnataka,COD,Returned
1541,304,2024-06-07,Kolkata,Maharashtra,UPI,Cancelled
1542,125,2026-02-09,Lucknow,Karnataka,Card,Delivered
1543,928,2025-04-12,Bengaluru,Gujarat,UPI,Returned
1544,470,2026-02-17,Hyderabad,Karnataka,UPI,Cancelled
1545,1087,2025-02-22,Chennai,UP,COD,Shipped
1546,359,2025-04-04,Bengaluru,Gujarat,UPI,Delivered
1547,892,2025-09-19,Delhi,Telangana,Wallet,Cancelled
1548,873,2025-05-21,Jaipur,West Bengal,COD,Returned
1549,419,2024-03-20,Bengaluru,Kerala,UPI,Cancelled
1550,1375,2024-09-09,Ahmedabad,West Bengal,NetBanking,Shipped
1551,521,2025-05-14,Jaipur,Rajasthan,NetBanking,Shipped
1552,724,2024-05-09,Kolkata,Karnataka,Wallet,Shipped
1553,1433,2024-07-09,Lucknow,Maharashtra,UPI,Delivered
1554,826,2024-11-17,Jaipur,Rajasthan,UPI,Cancelled
1555,1284,2025-01-22,Kolkata,Maharashtra,UPI,Delivered
1556,916,2024-04-10,Kolkata,UP,NetBanking,Delivered
1557,77,2024-11-03,Mumbai,Tamil Nadu,Wallet,Shipped
1558,1131,2025-08-28,Bengaluru,West Bengal,COD,Delivered
1559,511,2025-01-06,Bengaluru,Telangana,Card,Delivered
1560,1251,2024-11-06,Kolkata,Kerala,UPI,Cancelled
1561,1225,2025-12-12,Lucknow,Rajasthan,Wallet,Returned
1562,459,2025-12-04,Bengaluru,Gujarat,NetBanking,Returned
1563,247,2026-01-20,Jaipur,Rajasthan,Wallet,Cancelled
1564,842,2024-06-02,Jaipur,Karnataka,Card,Shipped
1565,588,2025-06-29,Mumbai,UP,NetBanking,Cancelled
1566,478,2024-10-30,Delhi,Telangana,NetBanking,Shipped
1567,1411,2024-09-21,Kochi,West Bengal,Wallet,Cancelled
1568,1165,2025-10-07,Bengaluru,West Bengal,NetBanking,Delivered
1569,1458,2024-04-27,Chennai,Delhi,NetBanking,Shipped
1570,439,2024-03-16,Lucknow,Maharashtra,Wallet,Returned
1571,352,2025-08-25,Bengaluru,Karnataka,NetBanking,Delivered
1572,1354,2024-07-30,Mumbai,Tamil Nadu,UPI,Delivered
1573,757,2024-10-16,Kolkata,West Bengal,Wallet,Returned
1574,230,2024-07-18,Bengaluru,UP,UPI,Cancelled
1575,1041,2025-12-27,Mumbai,Karnataka,Wallet,Returned
1576,623,2024-11-11,Kochi,Delhi,Card,Delivered
1577,730,2025-05-26,Kochi,Kerala,Card,Returned
1578,766,2025-07-22,Lucknow,Maharashtra,Wallet,Shipped
1579,53,2024-04-22,Chennai,Kerala,UPI,Returned
1580,656,2025-06-18,Lucknow,Karnataka,Card,Shipped
1581,1154,2025-03-14,Bengaluru,Tamil Nadu,Wallet,Returned
1582,1328,2024-05-22,Bengaluru,Delhi,Wallet,Returned
1583,1210,2026-01-09,Chennai,Delhi,Wallet,Returned
1584,1034,2025-09-14,Delhi,UP,NetBanking,Returned
1585,1302,2025-12-30,Mumbai,Tamil Nadu,UPI,Cancelled
1586,1462,2024-10-10,Bengaluru,Tamil Nadu,UPI,Returned
1587,727,2024-06-13,Jaipur,Maharashtra,NetBanking,Shipped
1588,999,2024-08-18,Chennai,Kerala,Wallet,Shipped
1589,1481,2025-01-25,Jaipur,Telangana,UPI,Returned
1590,1349,2025-10-05,Jaipur,Delhi,COD,Delivered
1591,864,2025-10-30,Chennai,West Bengal,NetBanking,Returned
1592,510,2025-08-31,Chennai,West Bengal,NetBanking,Delivered
1593,928,2024-11-17,Kochi,Tamil Nadu,Card,Delivered
1594,24,2025-05-18,Delhi,Kerala,COD,Delivered
1595,292,2025-03-20,Delhi,Telangana,Wallet,Shipped
1596,833,2025-11-25,Chennai,Kerala,Wallet,Shipped
1597,1030,2024-02-19,Kolkata,Gujarat,COD,Returned
1598,1427,2025-08-17,Kochi,Gujarat,Wallet,Delivered
1599,282,2025-05-10,Chennai,Rajasthan,NetBanking,Shipped
1600,912,2025-08-11,Kolkata,West Bengal,UPI,Returned
1601,1277,2024-03-12,Bengaluru,Karnataka,COD,Delivered
1602,232,2024-09-25,Kolkata,Gujarat,COD,Shipped
1603,1464,2024-09-15,Jaipur,Karnataka,Card,Shipped
1604,1474,2025-06-19,Jaipur,Maharashtra,COD,Shipped
1605,90,2024-10-30,Chennai,Telangana,Wallet,Delivered
1606,681,2025-04-04,Mumbai,Delhi,COD,Cancelled
1607,1015,2024-12-24,Delhi,Tamil Nadu,UPI,Delivered
1608,652,2025-05-03,Mumbai,Gujarat,COD,Cancelled
1609,1162,2024-03-18,Jaipur,Rajasthan,UPI,Returned
1610,134,2025-06-28,Kochi,Delhi,COD,Delivered
1611,1109,2025-08-31,Mumbai,Rajasthan,NetBanking,Shipped
1612,557,2024-05-28,Bengaluru,UP,COD,Returned
1613,215,2025-08-01,Ahmedabad,Telangana,Wallet,Shipped
1614,1284,2025-03-28,Jaipur,Tamil Nadu,Wallet,Returned
1615,1359,2025-11-11,Kochi,West Bengal,Card,Returned
1616,1267,2026-02-01,Kochi,UP,COD,Returned
1617,640,2025-09-21,Bengaluru,Telangana,COD,Cancelled
1618,1352,2025-01-05,Mumbai,Karnataka,UPI,Shipped
1619,1392,2025-10-24,Delhi,Maharashtra,NetBanking,Cancelled
1620,1428,2024-10-28,Jaipur,Maharashtra,COD,Delivered
1621,972,2024-05-01,Bengaluru,Rajasthan,UPI,Shipped
1622,1102,2025-10-21,Kochi,Rajasthan,Card,Returned
1623,510,2025-01-05,Jaipur,Delhi,UPI,Cancelled
1624,763,2025-01-19,Kolkata,Maharashtra,NetBanking,Returned
1625,101,2024-02-26,Mumbai,West Bengal,Wallet,Cancelled
1626,612,2024-07-07,Kochi,West Bengal,COD,Shipped
1627,601,2024-04-07,Jaipur,Rajasthan,COD,Returned
1628,1019,2025-05-05,Jaipur,Maharashtra,COD,Returned
1629,332,2024-11-13,Mumbai,Tamil Nadu,COD,Returned
1630,1004,2025-02-25,Lucknow,Telangana,Wallet,Delivered
1631,923,2025-09-25,Chennai,Telangana,Card,Shipped
1632,1247,2025-07-21,Mumbai,Rajasthan,Card,Shipped
1633,529,2025-03-03,Jaipur,Rajasthan,Card,Shipped
1634,690,2025-04-22,Chennai,Maharashtra,UPI,Returned
1635,685,2025-11-27,Kolkata,West Bengal,COD,Shipped
1636,19,2024-04-13,Jaipur,Delhi,Card,Delivered
1637,312,2024-08-16,Chennai,Delhi,NetBanking,Returned
1638,1422,2025-06-22,Lucknow,Tamil Nadu,NetBanking,Shipped
1639,1256,2025-01-07,Bengaluru,Rajasthan,UPI,Delivered
1640,363,2024-05-09,Chennai,Karnataka,UPI,Cancelled
1641,515,2025-07-18,Kochi,Kerala,NetBanking,Delivered
1642,1100,2024-02-25,Mumbai,Karnataka,NetBanking,Returned
1643,1457,2025-06-25,Lucknow,Kerala,Card,Shipped
1644,355,2024-05-10,Kolkata,West Bengal,COD,Returned
1645,560,2024-03-03,Lucknow,Delhi,NetBanking,Cancelled
1646,1308,2024-08-05,Jaipur,Karnataka,Card,Delivered
1647,110,2024-08-05,Ahmedabad,Kerala,COD,Shipped
1648,701,2025-06-23,Ahmedabad,Rajasthan,COD,Returned
1649,99,2025-08-17,Lucknow,Kerala,COD,Shipped
1650,543,2025-03-02,Kochi,Delhi,COD,Shipped
1651,1376,2024-06-24,Kochi,Gujarat,Wallet,Cancelled
1652,742,2024-11-04,Chennai,Maharashtra,UPI,Returned
1653,626,2024-11-05,Hyderabad,Tamil Nadu,NetBanking,Cancelled
1654,404,2024-07-17,Bengaluru,Karnataka,Card,Shipped
1655,1461,2024-07-25,Lucknow,Tamil Nadu,Wallet,Returned
1656,1272,2026-01-17,Bengaluru,UP,NetBanking,Returned
1657,498,2024-09-17,Chennai,Delhi,NetBanking,Shipped
1658,393,2024-03-21,Kochi,Kerala,NetBanking,Shipped
1659,973,2024-05-03,Hyderabad,Maharashtra,Wallet,Delivered
1660,1243,2024-04-27,Jaipur,Gujarat,UPI,Cancelled
1661,1464,2025-01-20,Ahmedabad,Maharashtra,NetBanking,Shipped
1662,1473,2025-01-16,Kochi,Kerala,Card,Cancelled
1663,470,2025-11-19,Hyderabad,Gujarat,COD,Delivered
1664,1434,2024-03-26,Bengaluru,Kerala,UPI,Returned
1665,972,2025-05-15,Kochi,Tamil Nadu,Wallet,Delivered
1666,708,2025-04-29,Delhi,Tamil Nadu,COD,Cancelled
1667,737,2026-01-05,Chennai,Tamil Nadu,NetBanking,Delivered
1668,431,2025-08-16,Kochi,Telangana,UPI,Returned
1669,1269,2025-10-28,Ahmedabad,UP,Wallet,Delivered
1670,1315,2024-03-05,Hyderabad,Gujarat,Wallet,Delivered
1671,1100,2024-07-18,Lucknow,Kerala,Wallet,Cancelled
1672,791,2025-08-23,Kolkata,West Bengal,Wallet,Returned
1673,1081,2025-10-11,Kochi,Delhi,Wallet,Delivered
1674,645,2024-12-28,Lucknow,West Bengal,Card,Returned
1675,562,2024-06-05,Lucknow,Delhi,COD,Returned
1676,75,2024-10-14,Bengaluru,West Bengal,Wallet,Returned
1677,518,2026-02-15,Delhi,Tamil Nadu,Card,Shipped
1678,1329,2025-09-11,Ahmedabad,West Bengal,NetBanking,Shipped
1679,483,2025-08-05,Ahmedabad,West Bengal,UPI,Shipped
1680,1324,2024-06-13,Kochi,UP,UPI,Returned
1681,1161,2024-07-28,Ahmedabad,Delhi,Wallet,Delivered
1682,1184,2026-02-16,Kochi,Gujarat,Card,Shipped
1683,92,2024-06-22,Bengaluru,Maharashtra,Card,Shipped
1684,5,2024-08-16,Mumbai,Karnataka,Wallet,Returned
1685,889,2025-06-05,Jaipur,Karnataka,UPI,Delivered
1686,1294,2025-07-23,Kolkata,Kerala,NetBanking,Returned
1687,23,2024-06-22,Kochi,Karnataka,COD,Shipped
1688,786,2025-03-06,Bengaluru,Tamil Nadu,UPI,Shipped
1689,593,2025-09-07,Hyderabad,Gujarat,UPI,Delivered
1690,566,2025-06-27,Jaipur,Kerala,Card,Shipped
1691,634,2025-01-06,Jaipur,West Bengal,COD,Delivered
1692,8,2024-03-25,Ahmedabad,Maharashtra,NetBanking,Returned
1693,8,2024-08-23,Hyderabad,Tamil Nadu,COD,Returned
